,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000268902.2,1.242108113,-0.956799987,0.28776822,-3.324898029,0.000884509,0.029150297
ENSG00000267481.1,193.6040702,0.147843452,0.044492996,3.322847747,0.000891035,0.029338224
ENSG00000198870.7,97.93537009,0.21256972,0.063991352,3.321850749,0.000894225,0.02941604
ENSG00000223612.3,55.41599047,-0.292407236,0.088033462,-3.321546467,0.000895201,0.029420942
ENSG00000234219.1,3.180429124,-0.461860556,0.139060869,-3.321283407,0.000896045,0.029421522
ENSG00000030304.11,4.554300621,0.768509462,0.23148187,3.319955301,0.000900319,0.0295346
ENSG00000133119.11,648.4968567,-0.271297222,0.081744346,-3.31884998,0.00090389,0.029624446
ENSG00000091831.20,767.2477506,-0.355694196,0.107187357,-3.318434238,0.000905236,0.029641286
ENSG00000182195.7,2699.564024,0.23446226,0.070660544,3.318149642,0.000906159,0.029644233
ENSG00000187772.6,1.171166512,1.543881482,0.465342992,3.31772802,0.000907528,0.029661751
ENSG00000181392.13,2031.178929,0.260879691,0.078651896,3.316890028,0.000910254,0.029723563
ENSG00000205267.5,0.6807164,-1.360457137,0.410350581,-3.315353259,0.000915274,0.029860074
ENSG00000130725.6,4064.021207,0.180566678,0.054483874,3.314130673,0.000919285,0.029958981
ENSG00000224220.1,2.476001771,-0.646133524,0.194975786,-3.313916752,0.000919989,0.029958981
ENSG00000181036.12,28.49281784,-0.395254591,0.119363706,-3.311346491,0.000928482,0.03018237
ENSG00000082458.10,3469.144386,0.089363374,0.026987579,3.311277921,0.000928709,0.03018237
ENSG00000235947.1,18.01537801,-0.626710776,0.1892773,-3.311072041,0.000929393,0.03018237
ENSG00000267348.2,34.74669772,0.233295052,0.070476123,3.310270815,0.000932057,0.03023615
ENSG00000100116.15,3330.999191,0.279562693,0.084463052,3.309881493,0.000933355,0.03023615
ENSG00000160633.11,5332.609411,0.116885983,0.035315026,3.309808773,0.000933597,0.03023615
ENSG00000137478.13,1061.751284,-0.225627495,0.068183585,-3.309117524,0.000935905,0.030283347
ENSG00000054219.10,154.0530831,-0.365662111,0.110520844,-3.308535269,0.000937854,0.030312815
ENSG00000173702.6,406.8190263,-0.711299293,0.21501121,-3.308196317,0.00093899,0.030312815
ENSG00000162298.15,7031.373059,0.156213444,0.047221749,3.308082574,0.000939371,0.030312815
ENSG00000280274.1,3.566402537,0.794421436,0.24019797,3.307361161,0.000941794,0.030338769
ENSG00000233436.6,3.529226525,-0.42385517,0.128156085,-3.307335495,0.00094188,0.030338769
ENSG00000158481.11,84.0251194,-0.394800058,0.119397816,-3.306593643,0.000944378,0.030391717
ENSG00000233101.9,4.281114416,-0.757809074,0.229289081,-3.305037781,0.000949636,0.030509206
ENSG00000167578.15,665.9322262,0.232010689,0.070201894,3.304906398,0.000950081,0.030509206
ENSG00000015520.13,21.49544045,-0.46190994,0.13977138,-3.304753366,0.0009506,0.030509206
ENSG00000226349.1,3.970201945,0.562494297,0.170260015,3.30373692,0.000954053,0.030592445
ENSG00000225057.2,6.197651309,-0.492452032,0.149077589,-3.303327045,0.000955449,0.030596866
ENSG00000204252.11,1006.538968,-0.320302452,0.09696783,-3.30318265,0.000955941,0.030596866
ENSG00000162144.8,4125.375543,0.33493674,0.101405651,3.302939603,0.00095677,0.030596866
ENSG00000273483.1,11.58544468,0.418103682,0.126615144,3.302161728,0.000959427,0.030620748
ENSG00000127083.7,297.076882,-0.412311533,0.124870287,-3.301918666,0.000960259,0.030620748
ENSG00000270292.1,1.755826091,0.684105037,0.207185291,3.301899638,0.000960324,0.030620748
ENSG00000267206.4,50.30388135,0.448703063,0.135915426,3.301340227,0.000962241,0.030620748
ENSG00000197360.8,4.144664796,-0.614184192,0.186051617,-3.301149437,0.000962896,0.030620748
ENSG00000272077.1,114.9014566,0.176271601,0.053399172,3.301017516,0.000963349,0.030620748
ENSG00000278784.1,146.4425328,0.211496855,0.064071275,3.30096214,0.000963539,0.030620748
ENSG00000211651.3,188.3011515,-0.664229366,0.201332357,-3.299168475,0.000969717,0.030789594
ENSG00000165891.14,42.64294506,-0.407011971,0.123439171,-3.297267537,0.000976305,0.03096295
ENSG00000172238.4,66.20094729,1.05348629,0.319543949,3.296843187,0.000977781,0.03096295
ENSG00000167608.10,8474.373454,0.196611091,0.059636197,3.29684153,0.000977787,0.03096295
ENSG00000198053.10,1260.11987,-0.221423029,0.067177161,-3.296105771,0.000980351,0.031016562
ENSG00000251211.1,21.65101115,0.363628354,0.110339226,3.295549262,0.000982295,0.031050461
ENSG00000240382.3,73.85859602,-0.73242045,0.222312261,-3.294557152,0.000985769,0.031132631
ENSG00000273454.1,6.827955236,0.313391652,0.095131619,3.294295365,0.000986688,0.031134017
ENSG00000274963.1,1.842955691,-0.75519899,0.229279505,-3.293791965,0.000988456,0.031140268
ENSG00000274269.1,0.997586003,1.263232765,0.383551373,3.293516468,0.000989425,0.031140268
ENSG00000169189.15,6665.051927,0.281777771,0.085561533,3.293276344,0.000990271,0.031140268
ENSG00000047457.12,1451.283877,-0.561048713,0.170382665,-3.29287439,0.000991688,0.031140268
ENSG00000112877.7,182.9035047,-0.165493819,0.050262606,-3.292583355,0.000992715,0.031140268
ENSG00000130985.15,20143.29543,0.105128476,0.031930885,3.292375909,0.000993447,0.031140268
ENSG00000261060.1,7.876877725,0.38235796,0.116147382,3.292006719,0.000994752,0.031140268
ENSG00000125434.9,675.6278168,0.198320117,0.060243926,3.291952056,0.000994946,0.031140268
ENSG00000274139.1,1.080807284,0.738926142,0.22447575,3.291786044,0.000995533,0.031140268
ENSG00000170473.15,2886.209604,0.198600481,0.060334303,3.291667773,0.000995952,0.031140268
ENSG00000184840.10,15218.20881,0.191401589,0.058157197,3.291107542,0.000997938,0.031140268
ENSG00000235644.1,1.964995812,-0.525573274,0.159709855,-3.290800525,0.000999027,0.031140268
ENSG00000268992.1,0.851257599,-0.815854527,0.247941172,-3.290516545,0.001000036,0.031140268
ENSG00000173786.15,8402.832036,0.145443446,0.044201667,3.290451567,0.001000267,0.031140268
ENSG00000274897.2,46.62202682,0.28424284,0.086385752,3.290390277,0.001000485,0.031140268
ENSG00000228794.7,1644.472074,0.256126693,0.077843478,3.290278108,0.001000884,0.031140268
ENSG00000139263.10,1105.364422,-0.252213801,0.07667351,-3.289451612,0.001003828,0.03120459
ENSG00000140279.11,355.2662985,-0.699450564,0.212653697,-3.289153094,0.001004893,0.031207771
ENSG00000166143.8,24.08959284,0.328402619,0.099850846,3.288931753,0.001005684,0.031207771
ENSG00000256101.4,0.936038187,-1.570576113,0.477596291,-3.288501485,0.001007223,0.031228285
ENSG00000144554.9,422.1825451,-0.17478827,0.053177663,-3.286873862,0.001013062,0.031335762
ENSG00000164604.11,48.13127645,-0.378466662,0.115155642,-3.286566386,0.001014169,0.031335762
ENSG00000008513.13,1243.666214,0.32450618,0.098737203,3.28656444,0.001014176,0.031335762
ENSG00000231233.1,14.89672063,-0.334451439,0.101763538,-3.28655474,0.001014211,0.031335762
ENSG00000110777.10,161.489199,-0.51545902,0.15687021,-3.285894882,0.001016589,0.031368737
ENSG00000119535.16,220.9550982,-0.319321958,0.097184424,-3.285731848,0.001017178,0.031368737
ENSG00000187714.6,17.40632188,1.34807355,0.410306778,3.285525907,0.001017922,0.031368737
ENSG00000249743.4,3.330365411,0.990567955,0.301530204,3.285136754,0.001019329,0.031384923
ENSG00000115211.14,3591.780792,0.15824707,0.048177114,3.284693873,0.001020932,0.031392505
ENSG00000198454.2,3.992465279,0.691884446,0.210647023,3.284567878,0.001021389,0.031392505
ENSG00000196735.10,2482.967187,-0.339962759,0.103510271,-3.284338396,0.001022221,0.031392505
ENSG00000170681.6,28.77086018,0.5519147,0.168095533,3.283339486,0.00102585,0.031476806
ENSG00000224536.1,33.96529636,0.258154347,0.078635013,3.282944041,0.001027291,0.031493844
ENSG00000276772.1,38.90137515,0.312623019,0.095244946,3.282305607,0.00102962,0.031515704
ENSG00000244019.1,1.426379917,-0.716336687,0.218244745,-3.282263163,0.001029775,0.031515704
ENSG00000170017.11,12041.11708,-0.251960968,0.076785517,-3.281360582,0.001033076,0.031578505
ENSG00000159692.14,8551.853729,0.139690548,0.042574929,3.281051788,0.001034208,0.031578505
ENSG00000223890.1,0.866775348,1.258600701,0.383613023,3.280912342,0.001034719,0.031578505
ENSG00000211776.2,3.929807176,-0.590560757,0.180008758,-3.280733464,0.001035375,0.031578505
ENSG00000126934.12,8170.797962,0.214726848,0.065463147,3.28011802,0.001037637,0.031611373
ENSG00000159182.4,5758.26394,0.443298937,0.135153889,3.279956946,0.001038229,0.031611373
ENSG00000115380.17,2702.385608,-0.355594371,0.108423847,-3.279669381,0.001039288,0.031616563
ENSG00000011426.9,222.2447388,-0.387208959,0.118080194,-3.279203266,0.001041006,0.031641789
ENSG00000134905.15,2894.894064,0.168611168,0.051429634,3.278482744,0.001043667,0.031695611
ENSG00000235330.2,15.40868816,0.334711961,0.102136923,3.277090723,0.001048827,0.031825138
ENSG00000185697.15,127.4186602,-0.269611534,0.082281189,-3.276709254,0.001050245,0.031841018
ENSG00000102030.14,2071.939139,0.265898273,0.08117133,3.275765867,0.001053759,0.031920372
ENSG00000125967.15,5700.971424,0.219026197,0.066872734,3.275269075,0.001055614,0.031929357
ENSG00000140332.14,7946.017466,0.130474109,0.039836917,3.275205988,0.00105585,0.031929357
ENSG00000104969.8,5554.412178,0.163625296,0.049971757,3.274355443,0.001059033,0.031998442
ENSG00000170381.11,614.2993718,-0.446054169,0.136238381,-3.274071271,0.001060099,0.032003472
ENSG00000127252.5,4.076818523,0.828089254,0.252994711,3.273148478,0.001063566,0.032080934
ENSG00000198883.10,2.51158016,0.751273145,0.229587226,3.272277634,0.001066848,0.032151782
ENSG00000179038.8,1.437442139,-0.614348918,0.1877568,-3.272046173,0.001067721,0.032151782
ENSG00000271980.1,13.88080729,0.372980072,0.113999405,3.271772082,0.001068757,0.032155762
ENSG00000019505.6,757.5410243,0.608085951,0.185896837,3.271093583,0.001071325,0.032179246
ENSG00000275017.1,3.01226412,-0.583433963,0.178360827,-3.271088003,0.001071346,0.032179246
ENSG00000242747.1,9.859303069,-0.463160558,0.141635122,-3.270096796,0.001075107,0.032264991
ENSG00000068438.13,1595.443119,0.102401273,0.031329661,3.268508772,0.001081158,0.032419264
ENSG00000164332.7,1233.096169,-0.103627922,0.031716804,-3.267287654,0.001085833,0.032532029
ENSG00000269404.5,156.2596475,-0.583688799,0.178662203,-3.266996533,0.00108695,0.032538112
ENSG00000179066.7,26.50736347,0.373914707,0.114491934,3.265860696,0.001091319,0.032604819
ENSG00000100908.12,1160.406774,0.25878878,0.079250592,3.265449152,0.001092906,0.032604819
ENSG00000253213.1,1.585341975,-0.625755694,0.19164211,-3.265230668,0.00109375,0.032604819
ENSG00000259616.2,1.085619298,1.182103283,0.362071003,3.264838316,0.001095266,0.032604819
ENSG00000127419.15,1962.788841,0.193817012,0.059366961,3.264728559,0.00109569,0.032604819
ENSG00000112561.16,2207.228207,0.259136723,0.079376789,3.264641046,0.001096029,0.032604819
ENSG00000204685.6,229.0717139,0.126751888,0.038827498,3.26448763,0.001096623,0.032604819
ENSG00000252546.1,0.719606336,1.02746288,0.314751921,3.264357775,0.001097125,0.032604819
ENSG00000269364.1,0.635409964,-1.349223645,0.413329511,-3.264280941,0.001097423,0.032604819
ENSG00000131037.13,2455.661589,0.268483418,0.082263347,3.263706464,0.00109965,0.032643747
ENSG00000106483.10,3943.595285,-0.491658825,0.150667594,-3.263202198,0.001101609,0.032674639
ENSG00000269891.2,11.09573688,0.609243502,0.186721997,3.262837321,0.001103028,0.032689493
ENSG00000273487.1,10.9712027,0.274689757,0.084228356,3.261250378,0.00110922,0.032821749
ENSG00000115307.15,6908.212557,0.169623689,0.052012324,3.261221088,0.001109335,0.032821749
ENSG00000254558.1,55.86309206,0.739871712,0.226902971,3.260740524,0.001111217,0.032850115
ENSG00000120708.15,2884.954063,-0.267942545,0.082185429,-3.260219589,0.00111326,0.032868599
ENSG00000078900.13,288.444354,-0.359829825,0.110380855,-3.259893442,0.001114541,0.032868599
ENSG00000101940.16,6962.671222,0.209177155,0.064167228,3.25987522,0.001114612,0.032868599
ENSG00000167964.11,652.9901444,0.394489229,0.121062425,3.258560428,0.00111979,0.032985854
ENSG00000186474.14,610.3733775,0.734629729,0.225460896,3.258346535,0.001120635,0.032985854
ENSG00000275236.1,10.37057724,0.380802008,0.116876374,3.258160685,0.001121369,0.032985854
ENSG00000213930.10,1421.285304,0.159765531,0.049046294,3.257443472,0.001124206,0.033042016
ENSG00000179219.5,0.76330809,1.204705851,0.369905113,3.256796971,0.00112677,0.033071753
ENSG00000228466.1,0.856523596,-0.918780086,0.282133541,-3.256543271,0.001127777,0.033071753
ENSG00000185187.11,2808.92576,0.221275734,0.06794924,3.256485795,0.001128006,0.033071753
ENSG00000237149.5,365.2546138,0.232713834,0.071477197,3.255777286,0.001130824,0.033098943
ENSG00000174236.3,11.59641547,0.314798952,0.096700912,3.255387632,0.001132377,0.033098943
ENSG00000177508.11,1717.409089,0.291810338,0.089640951,3.255323964,0.001132631,0.033098943
ENSG00000159214.11,986.2175965,0.225388296,0.069237862,3.255275207,0.001132825,0.033098943
ENSG00000149507.5,1.079237757,2.318925254,0.712434422,3.254931515,0.001134197,0.033098943
ENSG00000250479.7,1771.207079,0.308811124,0.094877148,3.254852506,0.001134513,0.033098943
ENSG00000120053.10,2388.377684,0.164763002,0.050630008,3.254255887,0.001136898,0.033121387
ENSG00000085840.11,64.32821569,-0.248867059,0.076475774,-3.254194711,0.001137143,0.033121387
ENSG00000165887.10,22.33826218,0.648121759,0.199228834,3.253152388,0.001141323,0.033161071
ENSG00000117480.14,9625.944804,0.266855565,0.082032557,3.253044571,0.001141756,0.033161071
ENSG00000255559.1,82.31672813,0.422968323,0.130024797,3.252981988,0.001142007,0.033161071
ENSG00000146399.1,2.797410628,-0.739939718,0.227468965,-3.252926035,0.001142232,0.033161071
ENSG00000143226.12,499.7955614,-0.280486079,0.086234889,-3.252582361,0.001143614,0.03317414
ENSG00000260816.2,16.27230941,0.53221533,0.163686729,3.251426274,0.001148276,0.033254352
ENSG00000169508.6,390.7482413,-0.402949289,0.123933462,-3.251335684,0.001148641,0.033254352
ENSG00000262358.1,0.705373702,-0.845845705,0.26017931,-3.25101064,0.001149956,0.033254352
ENSG00000105383.13,68.13609853,-0.285102775,0.087697735,-3.250970776,0.001150117,0.033254352
ENSG00000125534.8,22878.24495,0.250351106,0.077019448,3.250492089,0.001152055,0.033283348
ENSG00000104805.14,27328.40093,0.173283151,0.053343968,3.248411376,0.001160514,0.033500534
ENSG00000162585.15,3164.141528,0.235120496,0.072400157,3.247513637,0.001164181,0.033579164
ENSG00000065600.11,534.2161281,0.173987648,0.053585217,3.246933745,0.001166555,0.033620411
ENSG00000147570.8,17.28912974,-0.433254997,0.133449057,-3.246594663,0.001167946,0.033622904
ENSG00000078618.18,8136.048886,0.10597953,0.032644723,3.246452069,0.001168531,0.033622904
ENSG00000204220.8,1916.364592,0.236117376,0.072765632,3.244902411,0.001174909,0.033779103
ENSG00000126768.11,2817.224431,0.189953739,0.058550059,3.244296291,0.001177412,0.03382375
ENSG00000203879.10,9125.120488,0.131688342,0.040603804,3.243251353,0.001181739,0.033903785
ENSG00000080618.12,5.84179577,0.623190938,0.192157975,3.243117741,0.001182293,0.033903785
ENSG00000157020.16,6072.994517,0.13257897,0.040882413,3.242934108,0.001183056,0.033903785
ENSG00000169718.16,10116.54945,0.270965232,0.083596133,3.24136082,0.001189605,0.034064049
ENSG00000100083.17,4010.193495,0.132903929,0.04101815,3.24012493,0.001194773,0.034184542
ENSG00000267708.1,3.71064886,-0.437016109,0.134904475,-3.239448574,0.001197611,0.034213282
ENSG00000243960.1,12.92392007,0.271530307,0.083820469,3.239427197,0.0011977,0.034213282
ENSG00000267224.1,5.609651061,0.379408232,0.117141324,3.238893145,0.001199945,0.034248417
ENSG00000167930.14,4399.184131,0.211804465,0.065398453,3.238677011,0.001200855,0.034248417
ENSG00000259823.4,12.91065858,-0.970713838,0.299797208,-3.23790153,0.001204124,0.034314149
ENSG00000123338.11,661.0246685,-0.317990045,0.098234324,-3.237056381,0.001207695,0.034388404
ENSG00000177406.4,405.8760927,0.194248154,0.060021093,3.236331503,0.001210767,0.034448301
ENSG00000113811.9,2694.177278,0.180936735,0.055927437,3.235205191,0.001215553,0.034556863
ENSG00000152518.6,11144.76422,-0.269693596,0.083373281,-3.23477248,0.001217397,0.034577946
ENSG00000132716.17,3812.945903,0.098378917,0.030415984,3.234447959,0.001218781,0.034577946
ENSG00000272301.1,29.92680742,0.385863771,0.119306692,3.234217319,0.001219766,0.034577946
ENSG00000165244.6,150.7266439,-0.281989249,0.087191951,-3.234120189,0.001220181,0.034577946
ENSG00000197093.9,277.8348824,-0.263462619,0.08150078,-3.232639248,0.001226523,0.034730031
ENSG00000148824.17,436.5804406,0.252187582,0.078026641,3.232070207,0.001228969,0.034750567
ENSG00000224714.2,3.407475936,-0.742344197,0.229684561,-3.232016086,0.001229201,0.034750567
ENSG00000273248.1,8.395330382,0.619910513,0.191820956,3.231714223,0.001230501,0.034759686
ENSG00000110717.9,6105.109122,0.261324781,0.080879545,3.231036719,0.001233421,0.034814553
ENSG00000160255.15,1710.101613,-0.297314416,0.09207665,-3.228988194,0.00124229,0.035037113
ENSG00000163606.9,32.45667926,-0.393631715,0.121929287,-3.228360659,0.001245019,0.035086271
ENSG00000177238.12,17.57754724,0.732207068,0.226873981,3.227373478,0.001249323,0.035179704
ENSG00000127415.11,1346.294488,0.262172896,0.081246602,3.226878295,0.001251487,0.035212782
ENSG00000135506.14,18877.62088,0.140451439,0.043529097,3.226610408,0.001252659,0.035217922
ENSG00000112077.14,13.05954874,-0.803689851,0.249154027,-3.225674732,0.001256761,0.035305361
ENSG00000198590.10,41.17993119,0.341001254,0.105742032,3.22484114,0.001260426,0.035380393
ENSG00000095970.15,261.4072545,-0.339192804,0.105189503,-3.224587936,0.001261541,0.035383791
ENSG00000133789.13,2544.325055,-0.181959657,0.056441994,-3.223834663,0.001264864,0.03544906
ENSG00000232110.6,13.04665833,0.586366781,0.181966213,3.222393723,0.001271243,0.03559981
ENSG00000230068.2,1.641468968,-0.596195982,0.185045507,-3.221888444,0.001273487,0.03561438
ENSG00000023318.7,5589.910258,0.138837451,0.043095066,3.221655345,0.001274523,0.03561438
ENSG00000111341.8,22491.5152,-0.315787071,0.098021782,-3.22160099,0.001274765,0.03561438
ENSG00000170161.6,94.84331724,0.227697555,0.070686622,3.221225589,0.001276436,0.035633097
ENSG00000085831.14,3807.558196,0.218434568,0.067821808,3.220712844,0.001278722,0.035665888
ENSG00000168502.16,489.3919384,0.282390461,0.087695337,3.220130853,0.001281321,0.035665888
ENSG00000182584.4,554.4803083,0.467669017,0.14523445,3.22009701,0.001281472,0.035665888
ENSG00000137161.15,5887.634817,0.216845439,0.067342449,3.22004087,0.001281723,0.035665888
